epsilon,index,key,s,t,x,y,z
2.3717082451262845,1.0,502,,98,369.5,150.5,2.0
,2.0,506,,98,391.0,170.5,2.5
,3.0,507,,98,394.0,2.5,10.0
2.3717082451262845,4.0,503,,98,418.0,2.0,10.5
,0.0,508,,99,369.0,3.0,9.0
1.346291201783626,1.0,506,,99,401.0,173.5,2.5
1.346291201783626,2.0,507,,99,403.0,3.0,8.0
,0.0,509,,100,384.0,3.5,12.0
,1.0,510,,100,392.0,151.5,2.0
,2.0,511,,100,393.5,187.5,2.0
,3.0,512,,100,435.5,169.5,2.0
,0.0,513,,101,319.5,3.0,15.5
,1.0,514,,101,348.5,257.0,2.5
,2.0,515,,101,353.0,296.5,2.5
,3.0,516,,101,354.0,3.0,15.0
,4.0,517,,101,438.5,146.5,2.0
,5.0,518,,101,440.5,174.0,2.5
13.014948670236407,0.0,513,,102,302.5,6.0,13.5
4.904646323187368,1.0,516,,102,345.0,3.0,12.0
3.3747427885527888,2.0,515,,102,352.0,298.5,4.0
1.6996731711976154,3.0,517,,102,436.0,147.0,2.5
7.754926749421221,4.0,518,,102,437.5,182.5,2.5
,0.0,519,,103,268.0,17.0,15.5
2.462214450449026,1.0,513,,103,308.0,13.5,14.0
,2.0,520,,103,405.5,318.0,4.0
8.25,3.0,517,,103,442.5,144.0,3.5
2.462214450449026,4.0,518,,103,445.0,185.5,2.0
,5.0,521,,103,492.5,210.5,4.0
11.502717070327341,0.0,513,,104,309.0,3.0,14.5
0.9013878188659973,1.0,520,,104,418.5,308.5,2.5
0.9013878188659973,2.0,521,,104,504.5,199.5,2.5
,3.0,522,,104,578.5,110.5,3.5
,0.0,523,,105,255.0,5.0,14.0
,1.0,524,,105,494.0,199.5,2.5
,0.0,525,,106,174.0,3.5,13.5
,1.0,526,,106,246.0,5.0,14.5
,2.0,527,,106,487.0,214.5,2.5
,0.0,528,,107,159.0,4.0,16.5
,1.0,529,,107,400.0,147.0,2.0
,2.0,530,,107,497.5,226.5,2.0
,3.0,531,,107,529.0,260.5,2.5
2.9154759474226504,0.0,528,,108,135.5,3.0,15.0
,1.0,532,,108,305.0,349.0,4.0
,2.0,533,,108,394.0,148.5,3.5
,3.0,534,,108,492.0,197.0,1.5
2.9154759474226504,4.0,531,,108,510.5,256.5,2.5
,5.0,535,,108,1377.5,194.5,27.0
6.903350635742038,0.0,528,,109,119.0,3.5,16.0
6.885219676960205,1.0,532,,109,302.0,347.0,3.5
10.131942064579722,2.0,533,,109,394.5,148.0,2.5
,3.0,536,,109,394.5,284.0,3.5
10.007809450624048,4.0,531,,109,491.0,258.0,2.0
12.826973532365303,5.0,534,,109,492.5,189.0,2.5
,6.0,537,,109,506.0,317.0,3.5
,7.0,538,,109,525.0,281.5,2.0
,8.0,539,,109,529.0,259.0,2.0
,9.0,540,,109,1353.0,191.5,26.5
,0.0,541,,110,400.0,261.5,3.0
,1.0,542,,110,400.5,292.0,2.5
,2.0,543,,110,472.5,262.5,2.0
,3.0,544,,110,498.5,311.0,1.0
,4.0,545,,110,503.5,108.0,3.0
,5.0,546,,110,524.5,307.5,2.0
,6.0,547,,110,533.0,255.5,2.0
,7.0,548,,110,564.5,251.5,2.0
,8.0,549,,110,1314.0,177.0,28.0
,9.0,550,,110,1346.0,175.0,27.0
,0.0,551,,111,318.0,136.0,3.5
3.502231431530475,1.0,542,,111,396.5,287.5,2.0
3.204001404494074,2.0,541,,111,397.0,253.0,2.5
5.088283109261905,3.0,543,,111,462.0,257.5,1.0
4.155192534648665,4.0,545,,111,497.0,96.5,3.0
,5.0,552,,111,541.5,95.0,2.0
7.690294207636012,6.0,548,,111,553.0,249.5,3.5
,7.0,553,,111,597.5,196.5,2.5
,8.0,554,,111,651.5,235.0,2.0
,9.0,555,,111,1278.5,162.0,27.5
9.13184674641444,10.0,549,,111,1311.0,161.0,26.5
1.4142135623730951,0.0,551,,112,318.5,138.5,3.5
2.1213203435596424,1.0,541,,112,395.0,258.0,3.0
0.7071067811865476,2.0,542,,112,396.5,290.5,2.0
10.51189802081432,3.0,543,,112,472.0,260.5,2.5
5.385164807134504,4.0,545,,112,494.5,105.0,2.5
,5.0,556,,112,503.0,259.0,2.0
,6.0,557,,112,1257.0,166.5,26.0
,0.0,558,,113,312.5,261.5,2.0
,1.0,559,,113,371.5,185.5,2.5
,2.0,560,,113,539.5,94.5,2.0
5.764953935423208,3.0,556,,113,573.5,237.0,2.5
,4.0,561,,113,610.0,191.0,2.5
,5.0,562,,113,654.0,227.5,3.0
,6.0,563,,113,1235.5,149.5,27.0
2.4267032964268265,0.0,558,,114,305.0,272.0,3.5
,1.0,564,,114,493.5,101.5,2.5
,2.0,565,,114,507.5,257.0,2.5
1.9507833184533032,3.0,561,,114,600.0,198.5,4.0
2.0344259359555874,4.0,562,,114,647.0,234.0,3.0
,5.0,566,,114,1196.0,154.5,26.0
,0.0,567,,115,277.5,296.0,2.0
,1.0,568,,115,296.5,263.5,2.5
,2.0,569,,115,320.0,291.0,1.5
,3.0,570,,115,399.0,227.5,2.5
,4.0,571,,115,400.0,167.5,3.5
,5.0,572,,115,400.5,93.0,2.5
3.5,6.0,564,,115,443.0,97.0,2.0
,7.0,573,,115,479.5,184.0,1.5
,8.0,574,,115,536.0,187.5,2.0
,9.0,575,,115,604.5,132.5,3.0
3.5,10.0,566,,115,1145.5,157.0,27.5
,11.0,576,,115,1177.0,156.0,26.5
,0.0,577,,116,309.0,270.0,3.5
,1.0,578,,116,464.0,255.5,1.5
,2.0,579,,116,506.0,253.5,2.5
,3.0,580,,116,543.0,99.0,3.0
,4.0,581,,116,655.5,233.0,4.0
2.2946949688357274,0.0,578,,117,459.0,257.0,2.0
1.9080421903092184,1.0,579,,117,500.5,256.0,2.5
2.918154382482188,2.0,580,,117,542.0,103.0,4.5
2.5031230493125984,3.0,581,,117,651.5,239.0,3.5
10.51189802081432,0.0,579,,118,492.0,260.0,2.0
0.5,1.0,580,,118,544.5,107.5,3.0
,2.0,582,,118,548.5,253.0,3.0
0.5,3.0,581,,118,653.0,243.5,3.5
7.433034373659253,0.0,582,,119,541.5,250.0,4.0
2.0615528128088303,1.0,580,,119,546.5,102.5,2.0
2.0615528128088303,2.0,581,,119,651.0,237.5,4.5
,0.0,583,,120,302.0,142.5,3.5
,1.0,584,,120,351.0,137.5,2.5
,2.0,585,,120,411.0,157.0,4.0
,3.0,586,,120,492.5,100.0,3.0
,4.0,587,,120,515.5,260.5,2.0
,5.0,588,,120,556.0,261.0,2.5
,6.0,589,,120,698.5,168.5,3.0
,0.0,590,,121,2.0,318.0,2.0
,1.0,591,,121,62.0,314.5,2.5
1.5206906325745548,2.0,587,,121,69.0,188.5,3.5
,3.0,592,,121,71.0,259.0,1.5
,4.0,593,,121,80.5,157.0,2.5
,5.0,594,,121,102.0,84.0,3.0
1.5206906325745548,6.0,588,,121,110.0,192.0,1.5
,7.0,595,,121,130.5,265.0,1.5
,8.0,596,,121,134.0,132.5,3.0
,9.0,597,,121,213.5,327.5,1.0
,10.0,598,,121,636.0,464.5,1.5
,11.0,599,,121,647.0,106.0,1.5
,12.0,600,,121,693.5,123.0,1.5
,13.0,601,,121,729.5,132.0,2.5
,14.0,602,,121,869.5,183.5,2.0
,15.0,603,,121,960.0,116.5,27.0
,16.0,604,,121,983.0,113.5,26.5
,0.0,605,,122,498.5,94.5,3.5
,1.0,606,,122,512.5,258.0,2.5
,2.0,607,,122,550.5,259.0,2.5
,3.0,608,,122,650.5,294.5,3.0
1.5461646096066226,0.0,605,,123,493.0,93.5,3.5
1.505199322349037,1.0,606,,123,507.5,260.0,2.5
0.5153882032022076,2.0,607,,123,545.5,260.0,2.5
,3.0,609,,123,607.5,142.0,3.0
0.5153882032022076,4.0,608,,123,645.5,294.5,3.0
1.2133516482134368,0.0,605,,124,495.0,92.5,4.0
0.8498365855987826,1.0,606,,124,507.5,258.5,3.0
2.608745973749797,2.0,607,,124,544.0,257.5,2.5
2.8382310609877406,3.0,609,,124,608.5,143.5,3.0
0.37267799625000736,4.0,608,,124,646.0,293.0,3.5
,0.0,610,,125,466.5,84.0,3.0
11.338540470448567,1.0,606,,125,512.0,240.5,2.5
,2.0,611,,125,512.0,264.5,2.0
,3.0,612,,125,551.0,92.0,3.0
1.0307764064044151,4.0,607,,125,551.5,251.5,2.5
1.0307764064044151,5.0,609,,125,615.5,135.5,4.0
1.1524430571616109,0.0,610,,126,463.0,91.5,2.5
,1.0,613,,126,505.0,93.0,1.0
1.3975424859373686,2.0,606,,126,506.0,248.0,2.0
0.45069390943299864,3.0,611,,126,507.0,272.0,2.0
0.9762812094883317,4.0,607,,126,547.5,260.0,2.0
,5.0,614,,126,680.5,210.0,3.5
1.3437096247164384,0.0,610,,127,469.5,90.0,2.5
0.687184270936286,1.0,613,,127,511.0,92.0,1.5
7.340905181848422,2.0,606,,127,517.5,243.0,2.5
6.743309441381262,3.0,611,,127,518.0,276.0,2.5
2.0138409955991197,4.0,614,,127,685.5,211.5,3.5
0.5270462766947359,0.0,610,,128,477.5,88.0,3.0
8.506533436783231,1.0,613,,128,518.5,99.0,1.5
,2.0,615,,128,519.5,79.0,1.5
0.9718253158075826,3.0,611,,128,525.0,274.0,2.5
1.201850425154642,4.0,606,,128,526.0,242.5,2.0
,0.0,616,,129,433.0,201.5,3.0
1.4142135623730951,1.0,610,,129,470.0,88.5,3.5
1.0,2.0,613,,129,512.0,97.5,1.5
0.5,3.0,606,,129,519.5,242.5,2.5
1.118033988749895,4.0,611,,129,519.5,273.0,2.5
1.25,0.0,616,,130,440.5,190.5,2.5
,1.0,617,,130,441.0,216.5,2.5
8.806957476904268,2.0,610,,130,479.5,87.0,2.5
1.25,3.0,613,,130,521.5,88.0,2.5
3.783186487605389,4.0,611,,130,528.5,259.0,3.0
,0.0,618,,131,442.0,204.5,3.0
,1.0,619,,131,478.5,85.0,2.5
,2.0,620,,131,524.0,99.5,1.5
,3.0,621,,131,524.5,72.0,2.0
,4.0,622,,131,623.0,305.0,2.5
,0.0,623,,132,428.0,103.0,3.5
3.131382371342688,1.0,620,,132,511.0,106.5,1.5
0.47140452079105516,2.0,621,,132,514.0,78.0,2.5
3.5784850922639566,3.0,622,,132,616.0,309.0,3.5
,0.0,624,,133,461.0,220.0,2.0
3.3747427885527754,1.0,620,,133,504.0,98.5,1.5
3.804237403504429,2.0,621,,133,510.0,63.5,3.0
0.6871842709362446,3.0,622,,133,609.5,298.0,3.0
,4.0,625,,133,620.5,250.0,3.5
,0.0,626,,134,452.5,192.5,2.5
,1.0,627,,134,542.0,92.5,3.0
,2.0,628,,134,569.5,255.0,3.0
13.092220972776163,3.0,625,,134,615.5,252.5,3.5
,0.0,629,,135,427.5,223.0,2.0
,1.0,630,,135,441.0,81.5,3.0
11.349559462816167,2.0,626,,135,458.5,183.5,2.5
,3.0,631,,135,533.0,87.5,2.5
,4.0,632,,135,540.5,132.5,1.5
,5.0,633,,135,570.5,89.5,2.0
0.5590169943749475,6.0,628,,135,576.5,257.5,3.5
0.5590169943749475,7.0,625,,135,623.5,254.5,4.0
,8.0,634,,135,694.0,267.0,3.0
,0.0,635,,136,429.5,269.0,3.5
2.4906073556464094,1.0,629,,136,433.0,224.5,2.5
,2.0,636,,136,450.5,96.5,3.0
,3.0,637,,136,454.5,56.0,3.0
6.350442897940269,4.0,626,,136,458.5,181.5,2.5
,5.0,638,,136,465.5,226.0,2.0
1.1524430571616109,6.0,632,,136,547.0,130.5,3.0
,7.0,639,,136,568.5,306.5,3.0
1.352081728298996,8.0,628,,136,583.5,255.5,4.5
,9.0,640,,136,591.5,92.0,2.0
0.2795084971874737,10.0,634,,136,700.0,266.0,4.0
,0.0,641,,137,378.5,194.0,2.0
5.270462766947305,1.0,635,,137,422.5,273.5,4.0
,2.0,642,,137,445.5,87.5,4.0
2.3687784005919843,3.0,637,,137,454.0,64.0,3.5
3.503966006938106,4.0,638,,137,460.0,232.0,2.5
6.839428176227724,5.0,626,,137,461.5,183.0,2.5
,6.0,643,,137,538.0,88.5,1.0
0.8333333333333257,7.0,632,,137,544.5,136.0,4.0
8.60393966609354,8.0,640,,137,581.5,95.0,1.5
0.9718253158075338,9.0,628,,137,582.0,262.5,4.0
0.16666666666668561,10.0,634,,137,698.0,272.0,4.0
4.362084109434129,0.0,642,,138,452.0,87.0,3.0
0.3333333333333357,1.0,637,,138,461.0,59.5,3.5
5.9184269681882435,2.0,638,,138,468.0,233.0,1.5
6.346477588219914,3.0,626,,138,470.0,172.0,2.0
0.8333333333333257,4.0,632,,138,552.0,130.5,3.5
,5.0,644,,138,565.0,92.5,2.0
0.600925212577321,6.0,628,,138,588.5,258.0,2.5
,0.0,645,,139,413.5,277.0,3.0
2.7335365778094696,1.0,642,,139,440.5,91.5,4.0
2.953340857778222,2.0,637,,139,452.0,59.0,2.5
,3.0,646,,139,550.0,109.5,3.5
1.0671873729055161,4.0,628,,139,579.5,261.0,4.0
4.346134936801771,0.0,645,,140,418.0,276.5,4.0
1.3743685418725444,1.0,642,,140,447.0,96.0,3.5
2.0344259359556314,2.0,637,,140,460.5,61.0,2.5
1.343709624716465,3.0,628,,140,585.0,264.0,3.0
,4.0,647,,140,599.5,94.5,2.0
1.7716909687891065,0.0,645,,141,414.5,279.0,3.5
14.019827229875384,1.0,642,,141,440.5,84.0,3.0
0.37267799625000736,2.0,628,,141,582.5,265.5,3.5
2.1343747458109172,3.0,647,,141,599.0,94.5,3.5
2.5,0.0,642,,142,440.5,86.0,2.5
1.8027756377319946,1.0,628,,142,581.0,264.0,4.5
2.1213203435596424,2.0,647,,142,600.5,92.5,4.0
13.67707936658993,0.0,642,,143,438.5,63.5,2.5
,1.0,648,,143,441.0,93.0,1.5
,2.0,649,,143,555.5,116.0,2.0
,3.0,650,,143,563.0,307.0,3.5
1.25,4.0,628,,143,582.5,255.5,3.0
1.25,5.0,647,,143,603.5,82.0,2.5
,0.0,651,,144,409.0,252.0,2.5
,1.0,652,,144,457.0,150.5,1.5
,2.0,653,,144,493.0,126.0,2.0
,3.0,654,,144,495.5,78.5,2.0
,4.0,655,,144,505.5,318.5,2.0
11.687184339171596,5.0,649,,144,538.5,145.5,1.0
,6.0,656,,144,593.0,317.0,2.0
,7.0,657,,144,594.5,146.0,2.0
,8.0,658,,144,613.0,269.5,2.0
,9.0,659,,144,706.0,281.5,3.5
,0.0,660,,145,542.5,76.0,1.0
,1.0,661,,145,553.0,115.0,1.5
,2.0,662,,145,564.5,319.0,3.5
,3.0,663,,145,584.5,266.0,2.5
,4.0,664,,145,602.5,90.5,2.5
2.357022603955193,5.0,658,,145,616.0,269.5,2.0
1.1666666666666288,0.0,662,,146,560.5,322.0,3.5
2.8480012484391413,1.0,663,,146,579.0,268.0,3.0
3.9616214413349407,2.0,664,,146,603.5,94.5,3.5
,0.0,665,,147,535.5,90.0,2.5
,1.0,666,,147,539.0,70.5,2.0
,2.0,667,,147,566.0,315.5,2.5
,3.0,668,,147,571.0,154.0,3.5
,4.0,669,,147,577.0,95.5,2.5
,5.0,670,,147,610.0,267.5,4.0
,0.0,671,,148,337.0,270.5,3.5
,1.0,672,,148,502.5,125.0,3.0
,2.0,673,,148,541.0,79.5,2.5
,3.0,674,,148,580.0,91.0,3.5
,4.0,675,,148,588.0,310.0,2.0
5.247022965453839,0.0,672,,149,498.0,119.5,3.0
11.326131290074294,1.0,674,,149,578.5,75.5,2.5
,2.0,676,,149,579.5,98.0,3.0
8.420584896549645,3.0,675,,149,597.0,306.5,2.0
11.792476415070755,0.0,672,,150,510.0,127.5,2.5
,1.0,677,,150,547.0,142.0,3.0
3.75,2.0,674,,150,580.5,73.5,2.5
0.9013878188659973,3.0,676,,150,581.0,100.5,2.5
0.9013878188659973,4.0,675,,150,599.5,307.5,2.5
,0.0,678,,151,492.5,229.0,3.0
,1.0,679,,151,564.0,321.0,1.0
2.9107081994288193,2.0,676,,151,577.0,99.0,2.5
2.8382310609877264,3.0,674,,151,577.5,66.5,2.5
1.343709624716465,4.0,675,,151,598.0,303.5,2.5
,5.0,680,,151,706.0,276.0,3.5
2.2669117514559005,0.0,674,,152,574.0,68.5,2.5
1.8408935028645355,1.0,676,,152,574.0,97.0,3.0
9.906507401142354,2.0,675,,152,585.5,305.5,3.0
0.8975274678557789,3.0,680,,152,704.0,275.5,4.0
0.6666666666666714,0.0,674,,153,568.5,69.5,2.5
0.8333333333333286,1.0,676,,153,568.5,99.5,2.5
5.5627730894262095,2.0,675,,153,585.5,308.0,3.5
,3.0,681,,153,587.5,226.0,9.5
0.16666666666668561,4.0,680,,153,698.5,277.0,4.0
,0.0,682,,154,353.0,137.5,3.5
,1.0,683,,154,497.5,74.0,3.0
,2.0,684,,154,499.0,315.0,3.0
,3.0,685,,154,525.0,137.5,3.0
0.875,4.0,676,,154,567.0,98.5,3.0
0.625,5.0,674,,154,567.5,69.0,2.5
0.625,6.0,675,,154,585.5,307.0,3.5
0.8003905296791061,7.0,680,,154,698.5,275.5,4.5
3.9863046797754937,0.0,682,,155,348.5,140.0,3.0
,1.0,686,,155,356.5,196.5,2.0
1.0680004681646913,2.0,683,,155,496.0,74.5,3.5
1.125,3.0,684,,155,496.0,314.5,4.0
10.019512213675874,4.0,674,,155,565.0,78.5,3.0
0.375,5.0,675,,155,584.0,306.5,3.0
1.0680004681646913,6.0,680,,155,697.0,274.0,4.5
,0.0,687,,156,359.0,224.5,3.5
3.9228674319799204,1.0,683,,156,491.5,73.0,4.0
0.7453559924999384,2.0,684,,156,495.0,314.5,3.5
3.590109871423012,3.0,674,,156,563.0,74.5,2.5
0.3726779962499311,4.0,675,,156,583.5,305.5,3.5
0.3726779962499311,5.0,680,,156,696.5,273.0,5.5
0.7288689868556626,0.0,683,,157,492.0,70.0,3.0
0.8838834764831844,1.0,684,,157,495.5,312.5,4.0
,2.0,688,,157,541.0,127.5,3.0
0.39528470752104744,3.0,674,,157,564.0,71.5,2.0
1.3806701271484076,4.0,675,,157,586.0,303.0,3.5
1.1524430571616109,0.0,683,,158,492.5,72.0,5.0
1.8915932438026946,1.0,684,,158,499.0,314.0,4.0
1.1524430571616109,2.0,674,,158,564.5,73.5,3.0
0.45069390943299864,3.0,675,,158,588.0,304.5,3.0
,0.0,685,,159,34.0,2.5,27.0
,1.0,686,,159,411.5,209.5,2.5
,2.0,687,,159,466.5,139.5,3.0
0.8333333333333371,3.0,683,,159,491.5,72.5,2.5
,4.0,688,,159,525.0,310.0,2.0
,5.0,689,,159,540.5,129.5,2.5
3.0046260628866532,6.0,674,,159,563.0,77.5,1.5
2.635231383473665,7.0,675,,159,589.0,303.5,2.5
,8.0,690,,159,607.0,108.0,2.0
,9.0,691,,159,644.0,119.0,2.0
,10.0,692,,159,660.5,288.0,2.5
,11.0,693,,159,1214.5,117.5,27.0
,12.0,694,,159,1234.5,5.5,23.5
8.610495049647263,0.0,685,,160,25.5,2.0,27.5
1.625,1.0,686,,160,410.0,211.0,3.5
2.1830311495716224,2.0,687,,160,468.5,139.5,3.5
2.918154382482188,3.0,683,,160,489.5,75.5,2.5
,4.0,695,,160,498.5,325.0,1.0
6.653241691085632,5.0,688,,160,531.0,308.0,2.0
0.5153882032022076,6.0,689,,160,541.0,130.5,3.5
10.536395256443258,7.0,674,,160,552.5,77.5,1.5
,8.0,696,,160,570.0,92.0,1.5
2.6721947908039936,9.0,675,,160,589.5,307.0,2.5
,10.0,697,,160,596.0,128.5,2.0
,11.0,698,,160,614.0,94.5,2.0
1.0680004681646913,12.0,691,,160,645.0,119.5,2.5
0.375,13.0,692,,160,660.5,288.5,3.5
,14.0,699,,160,699.5,236.5,3.5
,15.0,700,,160,1197.5,120.0,27.0
,16.0,701,,160,1215.5,3.5,21.5
,0.0,702,,161,5.5,4.0,25.5
2.429563289518894,1.0,686,,161,406.0,213.5,4.0
0.634647758821975,2.0,687,,161,467.5,142.5,3.5
2.2882550362910004,3.0,683,,161,487.5,76.0,2.0
12.284249174360516,4.0,688,,161,519.5,318.0,2.0
4.289845892077882,5.0,689,,161,535.5,135.0,3.5
11.220640702641656,6.0,674,,161,562.0,78.5,2.5
12.782909597496875,7.0,675,,161,587.0,322.5,3.0
,8.0,703,,161,588.5,293.5,3.0
0.7546154281781222,9.0,697,,161,594.5,132.0,2.5
1.252774698197745,10.0,698,,161,612.5,96.0,2.5
1.1118053386772315,11.0,691,,161,644.5,122.5,2.5
3.1202742044748737,12.0,692,,161,661.5,289.5,2.0
0.6346477588220272,13.0,699,,161,698.5,239.5,4.5
14.097379583139315,14.0,700,,161,1182.0,125.0,27.0
10.773553009311554,15.0,701,,161,1203.5,3.5,22.0
2.2810359488618324,0.0,702,,162,4.0,5.0,26.5
2.2810359488618324,1.0,683,,162,486.0,72.5,2.0
2.9712160810011783,2.0,688,,162,520.5,316.0,2.0
0.7603453162872774,3.0,674,,162,560.0,76.5,2.0
,4.0,704,,162,603.0,114.5,3.0
0.673145600891813,5.0,691,,162,642.0,121.5,2.5
0.8385254915624212,6.0,692,,162,660.0,287.5,2.5
1.3050383136138188,7.0,699,,162,697.0,239.5,7.0
14.232994238739789,8.0,701,,162,1187.5,4.0,21.5
4.206476488041321,0.0,702,,163,3.0,2.5,27.0
2.2422706745122887,1.0,683,,163,487.0,74.0,2.0
,2.0,705,,163,505.0,319.5,3.5
,3.0,706,,163,562.0,182.0,3.0
,4.0,707,,163,562.5,88.5,2.0
11.875511684882367,5.0,674,,163,563.5,64.5,2.0
12.17693630507189,6.0,704,,163,605.0,126.5,3.5
1.3017082793177728,7.0,691,,163,645.5,120.5,3.0
2.5873624493766756,8.0,692,,163,665.0,288.0,2.0
0.9718253158075582,9.0,699,,163,700.0,238.5,9.0
14.015864027752427,10.0,701,,163,1176.0,4.5,22.5
1.0,0.0,683,,164,486.5,70.5,2.0
0.5,1.0,705,,164,504.5,315.5,5.0
1.5,2.0,706,,164,561.5,176.0,3.0
11.543396380615196,3.0,707,,164,563.0,72.5,2.5
12.5,3.0,674,,164,563.0,72.5,2.5
4.527692569068709,4.0,704,,164,600.0,121.5,2.5
3.0413812651491097,5.0,691,,164,648.0,116.5,2.5
3.5355339059327378,6.0,699,,164,703.0,233.5,8.5
10.51189802081432,7.0,701,,164,1166.0,4.5,21.5
1.1785113019775988,0.0,683,,165,493.5,69.5,2.0
0.4714045207910451,1.0,705,,165,513.0,315.0,3.5
0.8498365855988327,2.0,706,,165,570.5,175.0,2.5
,3.0,708,,165,571.0,59.0,2.0
12.337837015547828,4.0,707,,165,571.5,84.0,2.0
12.337837015547828,4.0,674,,165,571.5,84.0,2.0
7.866949147470664,5.0,704,,165,614.5,116.0,3.0
2.838231060987771,6.0,699,,165,714.0,232.5,9.0
11.667857082124835,7.0,701,,165,1162.5,3.5,21.0
,0.0,709,,166,471.0,294.5,7.0
1.75,1.0,683,,166,499.5,66.5,2.5
,2.0,710,,166,513.0,84.5,1.5
1.6007810593582121,3.0,705,,166,522.0,313.0,4.0
,4.0,711,,166,528.0,121.5,2.5
,5.0,712,,166,545.0,188.5,2.0
1.25,6.0,706,,166,579.5,172.0,4.0
,7.0,713,,166,609.0,121.0,2.5
13.99330196915653,8.0,704,,166,635.5,108.5,3.0
1.25,9.0,699,,166,721.0,228.5,9.0
11.404494727957044,10.0,701,,166,1160.0,5.5,22.5
0.16666666666668561,0.0,683,,167,507.0,63.0,2.0
1.3017082793178,1.0,710,,167,521.5,80.0,1.0
2.0883273476903113,2.0,705,,167,531.5,310.5,3.0
1.201850425154642,3.0,711,,167,535.0,119.0,3.5
,4.0,714,,167,613.5,224.0,3.5
14.181364924121798,5.0,713,,167,629.0,110.5,2.5
,6.0,715,,167,692.5,274.0,2.0
,7.0,716,,167,699.5,196.0,2.0
5.42627353203321,8.0,699,,167,725.0,221.0,9.5
11.836853936376544,9.0,701,,167,1156.0,4.0,21.5
0.8544003745317096,0.0,683,,168,514.5,60.5,2.5
1.3892443989450058,1.0,710,,168,527.5,79.0,1.5
0.4242640687119044,2.0,705,,168,538.5,308.0,4.5
0.36055512754636265,3.0,711,,168,542.0,117.0,3.5
1.0630145812735035,4.0,714,,168,619.5,221.0,2.5
13.261975720080365,5.0,713,,168,623.5,113.5,4.0
,6.0,717,,168,631.0,251.0,6.0
2.9206163733020176,7.0,699,,168,734.0,217.0,9.0
11.52085066303704,8.0,701,,168,1151.5,4.5,21.0
1.5833333333333712,0.0,683,,169,516.0,61.5,2.0
1.0034662148993612,1.0,710,,169,530.5,81.0,1.5
3.7314355295396506,2.0,705,,169,545.0,307.5,3.5
0.9166666666666288,3.0,711,,169,546.0,118.0,3.5
1.0833333333333712,4.0,713,,169,625.5,114.5,3.0
1.5567951410224403,5.0,717,,169,634.5,250.5,7.0
,6.0,718,,169,691.5,128.5,1.5
1.502313031443293,7.0,699,,169,738.5,218.5,10.0
7.153573310668595,8.0,701,,169,1147.5,6.5,21.5
6.5251915680690935,0.0,683,,170,523.5,65.5,3.5
1.352081728298996,1.0,705,,170,547.5,307.0,4.0
3.2715630820756,2.0,711,,170,550.0,113.5,4.5
0.8385254915624212,3.0,713,,170,629.5,112.5,3.0
2.885849095153799,4.0,717,,170,641.0,249.5,7.5
0.673145600891813,5.0,718,,170,694.5,127.0,2.5
1.3975424859373686,6.0,699,,170,743.5,217.5,10.5
9.705829433902082,7.0,701,,170,1141.5,6.5,22.0
0.5,0.0,705,,171,554.0,307.5,5.0
1.0,1.0,713,,171,636.5,112.0,3.5
1.118033988749895,2.0,717,,171,648.5,251.0,6.0
3.1622776601683795,3.0,718,,171,702.5,124.5,3.0
3.640054944640259,4.0,699,,171,754.0,217.0,10.0
14.637281168304447,5.0,701,,171,1134.0,5.0,22.0
0.14142135623734164,0.0,705,,172,565.0,307.5,4.0
1.7088007490635255,1.0,713,,172,646.0,112.5,3.5
1.4560219778560832,2.0,717,,172,661.0,250.5,5.0
0.41231056256177706,3.0,718,,172,713.5,124.0,3.5
0.41231056256174264,4.0,699,,172,765.5,217.0,9.5
12.614277624977094,5.0,701,,172,1132.5,5.5,22.0
1.6677080080157918,0.0,705,,173,574.0,308.0,4.0
1.2374368670764582,1.0,713,,173,654.5,110.5,4.0
0.6373774391990981,2.0,717,,173,671.0,249.5,5.0
1.0752906583803283,3.0,718,,173,723.5,122.0,3.5
2.6516504294495533,4.0,699,,173,777.5,215.5,9.5
12.890160976496764,5.0,701,,173,1129.0,5.0,22.0
1.0680004681646913,0.0,705,,174,582.5,307.0,4.0
,1.0,719,,174,610.5,280.0,7.0
3.760402239122831,2.0,713,,174,659.0,109.5,3.0
0.875,3.0,717,,174,680.0,247.5,5.5
0.8003905296791061,4.0,718,,174,731.0,119.5,4.0
0.8003905296791061,5.0,699,,174,785.0,213.0,8.5
,6.0,720,,174,1121.5,12.5,26.5
,0.0,721,,175,587.0,82.5,2.0
8.460385629508858,1.0,705,,175,598.0,302.0,2.0
,2.0,722,,175,611.5,125.5,7.0
,3.0,723,,175,645.5,278.0,3.0
2.564785566085399,4.0,713,,175,664.5,104.5,3.0
2.38812164681785,5.0,717,,175,689.0,246.0,5.0
2.3351927115336757,6.0,718,,175,736.0,117.0,3.5
2.2810359488618324,7.0,699,,175,794.5,209.5,8.5
,8.0,724,,175,1111.0,12.5,23.5
11.0007102043459,0.0,721,,176,599.0,71.0,1.5
3.6933216756735394,1.0,705,,176,606.5,303.0,3.5
1.875,2.0,722,,176,624.5,126.5,8.0
1.3287682265918312,3.0,723,,176,656.5,276.5,2.0
,4.0,725,,176,668.0,118.5,1.0
14.929521928045787,5.0,713,,176,691.0,101.0,2.0
0.8003905296791061,6.0,717,,176,701.5,246.0,5.5
1.3287682265918312,7.0,718,,176,747.0,115.5,4.0
,8.0,726,,176,762.5,258.0,2.5
3.281101187101672,9.0,699,,176,809.5,208.0,8.0
